Source,Target,Weight,Type
liberal_57,liberal_61,10,undirected
liberal_57,liberal_65,20,undirected
liberal_57,liberal_88,4,undirected
liberal_57,republican_41,14,undirected
liberal_57,republican_44,6,undirected
liberal_57,republican_47,28,undirected
liberal_57,republican_48,10,undirected
liberal_58,anarchist_93,4,undirected
liberal_58,anarchist_95,8,undirected
liberal_58,carlist_53,30,undirected
liberal_58,carlist_54,30,undirected
liberal_58,conservative_67,2,undirected
liberal_58,conservative_68,8,undirected
liberal_58,conservative_70,16,undirected
liberal_58,conservative_84,12,undirected
liberal_58,conservative_86,8,undirected
liberal_58,liberal_34,10,undirected
liberal_58,liberal_36,2,undirected
liberal_58,liberal_37,22,undirected
liberal_58,liberal_38,30,undirected
liberal_58,liberal_56,32,undirected
liberal_58,liberal_57,34,undirected
liberal_58,liberal_59,18,undirected
liberal_58,liberal_60,18,undirected
liberal_58,liberal_61,52,undirected
liberal_58,liberal_64,20,undirected
liberal_58,liberal_65,30,undirected
liberal_58,liberal_87,16,undirected
liberal_58,republican_43,4,undirected
liberal_58,republican_47,4,undirected
liberal_58,socialist_22,12,undirected
liberal_58,socialist_23,4,undirected
liberal_59,anarchist_90,20,undirected
liberal_59,carlist_53,14,undirected
liberal_59,liberal_56,4,undirected
liberal_59,liberal_57,20,undirected
liberal_59,liberal_58,18,undirected
liberal_59,liberal_88,30,undirected
liberal_59,liberal_89,20,undirected
liberal_59,republican_40,4,undirected
liberal_59,republican_41,2,undirected
liberal_59,republican_48,30,undirected
liberal_60,carlist_54,22,undirected
liberal_60,liberal_58,18,undirected
liberal_60,liberal_61,28,undirected
liberal_60,liberal_62,10,undirected
liberal_60,liberal_64,2,undirected
liberal_60,republican_44,24,undirected
liberal_60,republican_46,6,undirected
liberal_61,carlist_50,16,undirected
liberal_61,carlist_51,2,undirected
liberal_61,carlist_55,4,undirected
liberal_61,conservative_66,6,undirected
liberal_61,conservative_67,4,undirected
liberal_61,conservative_70,20,undirected
liberal_61,liberal_36,24,undirected
liberal_61,liberal_39,16,undirected
liberal_61,liberal_56,14,undirected
liberal_61,liberal_57,10,undirected
liberal_61,liberal_58,52,undirected
liberal_61,liberal_60,28,undirected
liberal_61,liberal_62,42,undirected
liberal_61,liberal_63,4,undirected
liberal_61,liberal_64,28,undirected
liberal_61,republican_46,28,undirected
liberal_61,republican_47,2,undirected
liberal_61,socialist_4,6,undirected
liberal_61,socialist_5,2,undirected
liberal_62,anarchist_91,34,undirected
liberal_62,anarchist_93,2,undirected
liberal_62,carlist_15,14,undirected
liberal_62,carlist_50,18,undirected
liberal_62,conservative_70,16,undirected
liberal_62,liberal_39,36,undirected
liberal_62,liberal_56,18,undirected
liberal_62,liberal_60,10,undirected
liberal_62,liberal_61,42,undirected
liberal_62,liberal_63,28,undirected
liberal_62,liberal_64,12,undirected
liberal_62,nan_76,8,undirected
liberal_62,republican_45,20,undirected
liberal_62,socialist_3,2,undirected
liberal_62,socialist_6,4,undirected
liberal_63,anarchist_91,2,undirected
liberal_63,carlist_14,20,undirected
liberal_63,carlist_49,4,undirected
liberal_63,carlist_51,4,undirected
liberal_63,carlist_52,2,undirected
liberal_63,carlist_55,6,undirected
liberal_63,liberal_61,4,undirected
liberal_63,liberal_62,28,undirected
liberal_63,liberal_64,60,undirected
liberal_63,republican_42,24,undirected
liberal_63,socialist_1,10,undirected
liberal_63,socialist_4,20,undirected
liberal_63,socialist_5,4,undirected
liberal_64,carlist_13,16,undirected
liberal_64,carlist_51,20,undirected
liberal_64,carlist_52,2,undirected
liberal_64,liberal_39,2,undirected
liberal_64,liberal_58,20,undirected
liberal_64,liberal_60,2,undirected
liberal_64,liberal_61,28,undirected
liberal_64,liberal_62,12,undirected
liberal_64,liberal_63,60,undirected
liberal_64,liberal_65,4,undirected
liberal_64,republican_42,12,undirected
liberal_64,socialist_1,2,undirected
liberal_65,conservative_68,6,undirected
liberal_65,liberal_57,20,undirected
liberal_65,liberal_58,30,undirected
liberal_65,liberal_64,4,undirected
liberal_87,liberal_34,24,undirected
liberal_87,liberal_36,2,undirected
liberal_87,liberal_58,16,undirected
liberal_87,liberal_88,20,undirected
liberal_87,socialist_22,12,undirected
liberal_87,socialist_23,6,undirected
liberal_88,anarchist_90,4,undirected
liberal_88,liberal_57,4,undirected
liberal_88,liberal_59,30,undirected
liberal_88,liberal_87,20,undirected
liberal_88,liberal_89,10,undirected
liberal_88,republican_41,6,undirected
liberal_89,anarchist_90,60,undirected
liberal_89,liberal_59,20,undirected
liberal_89,liberal_88,10,undirected
nan_17,nan_18,60,undirected
nan_17,nan_19,48,undirected
nan_17,nan_20,10,undirected
nan_17,nan_21,20,undirected
nan_17,nan_71,8,undirected
nan_17,nan_76,6,undirected
nan_17,regionalist_8,4,undirected
nan_18,nan_17,60,undirected
nan_18,nan_19,20,undirected
nan_18,nan_21,20,undirected
nan_18,nan_71,18,undirected
nan_18,nan_76,4,undirected
nan_19,nan_17,48,undirected
nan_19,nan_18,20,undirected
nan_19,nan_20,38,undirected
nan_19,nan_21,52,undirected
nan_20,nan_17,10,undirected
nan_20,nan_19,38,undirected
nan_20,nan_21,22,undirected
nan_21,nan_17,20,undirected
nan_21,nan_18,20,undirected
nan_21,nan_19,52,undirected
nan_21,nan_20,22,undirected
nan_71,nan_17,8,undirected
nan_71,nan_18,18,undirected
nan_71,nan_76,22,undirected
nan_71,socialist_100,4,undirected
nan_71,socialist_96,6,undirected
nan_71,socialist_98,2,undirected
nan_72,nan_75,22,undirected
nan_72,nan_76,26,undirected
nan_72,socialist_1,12,undirected
nan_73,conservative_79,4,undirected
nan_73,conservative_82,2,undirected
nan_73,nan_74,8,undirected
nan_73,nan_75,50,undirected
nan_73,nan_76,16,undirected
nan_73,republican_45,4,undirected
nan_74,nan_73,8,undirected
nan_74,nan_75,30,undirected
nan_74,nan_76,20,undirected
nan_74,socialist_1,6,undirected
nan_75,carlist_50,2,undirected
nan_75,liberal_39,2,undirected
nan_75,nan_72,22,undirected
nan_75,nan_73,50,undirected
nan_75,nan_74,30,undirected
nan_75,nan_76,60,undirected
nan_75,regionalist_8,2,undirected
nan_75,socialist_4,6,undirected
nan_76,carlist_50,8,undirected
nan_76,liberal_62,8,undirected
nan_76,nan_17,6,undirected
nan_76,nan_18,4,undirected
nan_76,nan_71,22,undirected
nan_76,nan_72,26,undirected
nan_76,nan_73,16,undirected
nan_76,nan_74,20,undirected
nan_76,nan_75,60,undirected
nan_76,regionalist_8,4,undirected
nan_76,socialist_1,4,undirected
nan_76,socialist_4,14,undirected
nan_76,socialist_98,2,undirected
regionalist_10,regionalist_11,30,undirected
regionalist_10,regionalist_12,60,undirected
regionalist_10,regionalist_8,34,undirected
regionalist_10,regionalist_9,48,undirected
regionalist_11,anarchist_91,4,undirected
regionalist_11,regionalist_10,30,undirected
regionalist_11,regionalist_12,18,undirected
regionalist_11,regionalist_8,2,undirected
regionalist_11,regionalist_9,6,undirected
regionalist_12,carlist_16,24,undirected
regionalist_12,regionalist_10,60,undirected
regionalist_12,regionalist_11,18,undirected
regionalist_12,regionalist_8,2,undirected
regionalist_12,regionalist_9,38,undirected
regionalist_12,socialist_100,8,undirected
regionalist_8,carlist_16,4,undirected
regionalist_8,nan_17,4,undirected
regionalist_8,nan_75,2,undirected
regionalist_8,nan_76,4,undirected
regionalist_8,regionalist_10,34,undirected
regionalist_8,regionalist_11,2,undirected
regionalist_8,regionalist_12,2,undirected
regionalist_8,regionalist_9,34,undirected
regionalist_9,carlist_55,6,undirected
regionalist_9,regionalist_10,48,undirected
regionalist_9,regionalist_11,6,undirected
regionalist_9,regionalist_12,38,undirected
regionalist_9,regionalist_8,34,undirected
republican_40,conservative_68,14,undirected
republican_40,liberal_34,28,undirected
republican_40,liberal_36,4,undirected
republican_40,liberal_56,12,undirected
republican_40,liberal_59,4,undirected
republican_40,republican_41,30,undirected
republican_40,republican_47,2,undirected
republican_41,carlist_53,4,undirected
republican_41,liberal_34,10,undirected
republican_41,liberal_57,14,undirected
republican_41,liberal_59,2,undirected
republican_41,liberal_88,6,undirected
republican_41,republican_40,30,undirected
republican_41,republican_48,4,undirected
republican_42,carlist_52,6,undirected
republican_42,liberal_33,12,undirected
republican_42,liberal_34,12,undirected
republican_42,liberal_35,2,undirected
republican_42,liberal_39,4,undirected
republican_42,liberal_63,24,undirected
republican_42,liberal_64,12,undirected
republican_42,republican_46,6,undirected
republican_43,carlist_50,2,undirected
republican_43,conservative_84,4,undirected
republican_43,liberal_34,30,undirected
republican_43,liberal_36,16,undirected
republican_43,liberal_37,6,undirected
republican_43,liberal_56,2,undirected
republican_43,liberal_58,4,undirected
republican_44,liberal_33,6,undirected
republican_44,liberal_35,4,undirected
republican_44,liberal_56,16,undirected
republican_44,liberal_57,6,undirected
republican_44,liberal_60,24,undirected
republican_44,republican_46,4,undirected
republican_45,carlist_49,2,undirected
republican_45,carlist_50,14,undirected
republican_45,conservative_79,2,undirected
republican_45,liberal_37,6,undirected
republican_45,liberal_39,14,undirected
republican_45,liberal_56,4,undirected
republican_45,liberal_62,20,undirected
republican_45,nan_73,4,undirected
republican_45,republican_46,16,undirected
republican_45,socialist_4,2,undirected
republican_46,carlist_50,6,undirected
republican_46,liberal_33,6,undirected
republican_46,liberal_34,2,undirected
republican_46,liberal_37,6,undirected
republican_46,liberal_39,18,undirected
republican_46,liberal_60,6,undirected
republican_46,liberal_61,28,undirected
republican_46,republican_42,6,undirected
republican_46,republican_44,4,undirected
republican_46,republican_45,16,undirected
republican_46,republican_47,2,undirected
republican_46,socialist_22,2,undirected
republican_47,liberal_34,10,undirected
republican_47,liberal_56,14,undirected
republican_47,liberal_57,28,undirected
republican_47,liberal_58,4,undirected
republican_47,liberal_61,2,undirected
republican_47,republican_40,2,undirected
republican_47,republican_46,2,undirected
republican_48,anarchist_90,6,undirected
republican_48,liberal_38,16,undirected
republican_48,liberal_57,10,undirected
republican_48,liberal_59,30,undirected
republican_48,republican_41,4,undirected
socialist_1,liberal_39,2,undirected
socialist_1,liberal_63,10,undirected
socialist_1,liberal_64,2,undirected
socialist_1,nan_72,12,undirected
socialist_1,nan_74,6,undirected
socialist_1,nan_76,4,undirected
socialist_1,socialist_4,30,undirected
socialist_1,socialist_5,16,undirected
socialist_100,nan_71,4,undirected
socialist_100,regionalist_12,8,undirected
socialist_100,socialist_96,20,undirected
socialist_100,socialist_97,56,undirected
socialist_100,socialist_98,40,undirected
socialist_100,socialist_99,54,undirected
socialist_2,conservative_70,4,undirected
socialist_2,liberal_39,2,undirected
socialist_2,socialist_3,40,undirected
socialist_2,socialist_4,4,undirected
socialist_2,socialist_5,20,undirected
socialist_22,conservative_66,16,undirected
socialist_22,liberal_58,12,undirected
socialist_22,liberal_87,12,undirected
socialist_22,republican_46,2,undirected
socialist_22,socialist_23,60,undirected
socialist_23,carlist_54,16,undirected
socialist_23,liberal_58,4,undirected
socialist_23,liberal_87,6,undirected
socialist_23,socialist_22,60,undirected
socialist_23,socialist_25,14,undirected
socialist_24,anarchist_91,6,undirected
socialist_24,anarchist_92,40,undirected
socialist_24,carlist_55,6,undirected
socialist_24,socialist_25,60,undirected
socialist_24,socialist_26,30,undirected
socialist_24,socialist_7,4,undirected
socialist_25,anarchist_93,2,undirected
socialist_25,anarchist_94,2,undirected
socialist_25,liberal_39,2,undirected
socialist_25,socialist_23,14,undirected
socialist_25,socialist_24,60,undirected
socialist_25,socialist_26,10,undirected
socialist_25,socialist_3,20,undirected
socialist_25,socialist_5,4,undirected
socialist_26,anarchist_92,16,undirected
socialist_26,carlist_16,10,undirected
socialist_26,liberal_56,4,undirected
socialist_26,socialist_24,30,undirected
socialist_26,socialist_25,10,undirected
socialist_3,carlist_15,16,undirected
socialist_3,conservative_69,2,undirected
socialist_3,conservative_70,4,undirected
socialist_3,conservative_78,8,undirected
socialist_3,conservative_79,4,undirected
socialist_3,conservative_80,6,undirected
socialist_3,liberal_39,16,undirected
socialist_3,liberal_62,2,undirected
socialist_3,socialist_2,40,undirected
socialist_3,socialist_25,20,undirected
socialist_3,socialist_4,2,undirected
socialist_3,socialist_5,50,undirected
socialist_4,carlist_55,46,undirected
socialist_4,conservative_80,8,undirected
socialist_4,liberal_39,26,undirected
socialist_4,liberal_61,6,undirected
socialist_4,liberal_63,20,undirected
socialist_4,nan_75,6,undirected
socialist_4,nan_76,14,undirected
socialist_4,republican_45,2,undirected
socialist_4,socialist_1,30,undirected
socialist_4,socialist_2,4,undirected
socialist_4,socialist_3,2,undirected
socialist_4,socialist_5,60,undirected
socialist_5,carlist_49,4,undirected
socialist_5,carlist_55,24,undirected
socialist_5,liberal_61,2,undirected
socialist_5,liberal_63,4,undirected
socialist_5,socialist_1,16,undirected
socialist_5,socialist_2,20,undirected
socialist_5,socialist_25,4,undirected
socialist_5,socialist_3,50,undirected
socialist_5,socialist_4,60,undirected
socialist_6,anarchist_91,18,undirected
socialist_6,anarchist_92,20,undirected
socialist_6,anarchist_93,12,undirected
socialist_6,carlist_55,4,undirected
socialist_6,liberal_62,4,undirected
socialist_6,socialist_7,6,undirected
socialist_7,anarchist_91,16,undirected
socialist_7,anarchist_92,36,undirected
socialist_7,anarchist_93,6,undirected
socialist_7,socialist_24,4,undirected
socialist_7,socialist_6,6,undirected
socialist_96,nan_71,6,undirected
socialist_96,socialist_100,20,undirected
socialist_96,socialist_97,50,undirected
socialist_96,socialist_99,20,undirected
socialist_97,socialist_100,56,undirected
socialist_97,socialist_96,50,undirected
socialist_97,socialist_98,14,undirected
socialist_97,socialist_99,4,undirected
socialist_98,nan_71,2,undirected
socialist_98,nan_76,2,undirected
socialist_98,socialist_100,40,undirected
socialist_98,socialist_97,14,undirected
socialist_98,socialist_99,40,undirected
socialist_99,socialist_100,54,undirected
socialist_99,socialist_96,20,undirected
socialist_99,socialist_97,4,undirected
socialist_99,socialist_98,40,undirected
